artist,id,lyrics_owner_id,primary_artist_id,primary_artist_name,song_art_image_thumbnail_url,title,url,pageviews,lyrics
Queen,1063,3,563,Queen,https://images.genius.com/ff9ddef65ab95da61354ce587748e2e9.300x300x1.png,Bohemian Rhapsody,https://genius.com/Queen-bohemian-rhapsody-lyrics,9200242,"Bohemian Rhapsody Lyrics[Intro]
Is this the real life? Is this just fantasy?
Caught in a landslide, no escape from reality
Open your eyes, look up to the skies and see
I'm just a poor boy, I need no sympathy
Because I'm easy come, easy go, little high, little low
Any way the wind blows doesn't really matter to me, to me

[Verse 1]
Mama, just killed a man
Put a gun against his head, pulled my trigger, now he's dead
Mama, life had just begun
But now I've gone and thrown it all away
Mama, ooh, didn't mean to make you cry
If I'm not back again this time tomorrow
Carry on, carry on as if nothing really matters

[Verse 2]
Too late, my time has come
Sends shivers down my spine, body's aching all the time
Goodbye, everybody, I've got to go
Gotta leave you all behind and face the truth
Mama, ooh (Any way the wind blows)
I don't wanna die
I sometimes wish I'd never been born at all
[Guitar Solo]

[Verse 3]
I see a little silhouetto of a man
Scaramouche, Scaramouche, will you do the Fandango?
Thunderbolt and lightning, very, very frightening me
(Galileo) Galileo, (Galileo) Galileo, Galileo Figaro magnifico
But I'm just a poor boy, nobody loves me
He's just a poor boy from a poor family
Spare him his life from this monstrosity
Easy come, easy go, will you let me go?
Bismillah! No, we will not let you go
(Let him go) Bismillah! We will not let you go
(Let him go) Bismillah! We will not let you go
(Let me go) Will not let you go
(Let me go) Will not let you go
(Never, never, never, never let me go) Ah
No, no, no, no, no, no, no
(Oh, mamma mia, mamma mia) Mamma mia, let me go
Beelzebub has a devil put aside for me, for me, for me!

[Verse 4]
So you think you can stone me and spit in my eye?
So you think you can love me and leave me to die?
Oh, baby, can't do this to me, baby!
Just gotta get out, just gotta get right outta here
[Outro]
(Ooh)
(Ooh, yeah, ooh, yeah)
Nothing really matters, anyone can see
Nothing really matters
Nothing really matters to me
Any way the wind blows674Embed"
Queen,205311,269746,563,Queen,https://images.genius.com/aface99ac22323aec35a2841f57af5c1.300x298x1.jpg,Don’t Stop Me Now,https://genius.com/Queen-dont-stop-me-now-lyrics,1165732,"Don’t Stop Me Now Lyrics[Intro]
Tonight I'm gonna have myself a real good time
I feel alive
And the world, I'll turn it inside out, yeah
I'm floating around in ecstasy
So (Don't stop me now)
(Don't stop me)
'Cause I'm having a good time
Having a good time

[Verse 1]
I'm a shooting star leaping through the sky like a tiger
Defying the laws of gravity
I'm a racing car passing by like Lady Godiva
I'm gonna go, go, go, there's no stopping me

[Pre-Chorus]
I'm burning through the sky, yeah
Two hundred degrees, that's why they call me Mister Fahrenheit
I'm travelling at the speed of light
I wanna make a supersonic man outta you

[Chorus]
(Don't stop me now)
I'm having such a good time
I'm having a ball
(Don't stop me now)
If you wanna have a good time
Just give me a call
(Don't stop me now)
'Cause I'm having a good time
(Don't stop me now)
Yes, I'm having a good time
I don't wanna stop at all, yeah
[Verse 2]
I'm a rocket ship on my way to Mars on a collision course
I am a satellite, I'm out of control
I'm a sex machine ready to reload like an atom bomb
About to oh, oh, oh, oh, oh, explode

[Pre-Chorus]
I'm burning through the sky, yeah
Two hundred degrees, that's why they call me Mister Fahrenheit
I'm travelling at the speed of light
I wanna make a supersonic woman of you

[Bridge]
(Don't stop me, don't stop me, don't stop me)
Hey, hey, hey
(Don't stop me, don't stop me, ooh, ooh, ooh)
I like it
(Don't stop me, don't stop me)
Have a good time, good time
(Don't stop me, don't stop me) Woah
Let loose, honey, all right

[Guitar Solo]

[Pre-Chorus]
Oh, I'm burning through the sky, yeah
Two hundred degrees, that's why they call me Mister Fahrenheit (Hey)
Travelling at the speed of light
I wanna make a supersonic man outta you (Hey, hey)
[Chorus]
(Don't stop me now)
I'm having such a good time
I'm having a ball
(Don't stop me now)
If you wanna have a good time
Just give me a call (Ooh, alright)
(Don't stop me now)
'Cause I'm having a good time (Hey, hey)
(Don't stop me now)
Yes, I'm having a good time
I don't wanna stop at all

[Outro]
Ah, da, da, da, da
Da, da, ah, ah
Ah, da, da, ah, ah, ah
Ah, da, da
Ah, da, da, ah, ah
Ooh, ooh-ooh, ooh-ooh108Embed"
Queen,308937,354608,563,Queen,https://images.genius.com/bacee29d6ec7149867ccb2c08362d95e.300x300x1.webp,Love of My Life,https://genius.com/Queen-love-of-my-life-lyrics,947022,"Love of My Life Lyrics[Intro]

[Verse 1]
Love of my life, you've hurt me
You've broken my heart
And now you leave me

[Chorus]
Love of my life, can't you see?
Bring it back, bring it back
Don't take it away from me
Because you don't know
What it means to me

[Verse 2]
Love of my life, don't leave me
You've taken my love (all my love)
And now desert me

[Chorus]
Love of my life, can't you see?
(Please bring it back, back) Bring it back, bring it back
Don't take it away from me
Because you don't know what it means to me

[Bridge]
You will remember when this is blown over
And everything's all by the way
When I grow older
I will be there at your side
To remind you how
I still love you (I still love you)
[Instrumental break]

[Chorus]
Back, hurry back
Please bring it back home to me
Because you don't know
What it means to me

[Outro]
Love of my life
Love of my life
Ooh, ooh56Embed"
Queen,75244,48951,563,Queen,https://images.genius.com/723a010c4f245165b60dae8d3af092e4.300x303x1.jpg,Killer Queen,https://genius.com/Queen-killer-queen-lyrics,855011,"Killer Queen Lyrics[Verse 1]
She keeps Moët et Chandon
In her pretty cabinet
""Let them eat cake,"" she says
Just like Marie Antoinette
A built-in remedy
For Khrushchev and Kennedy (Ooh, ooh)
At anytime an invitation
You can't decline (Ooh, ooh)

[Pre-Chorus]
Caviar and cigarettes
Well versed in etiquette
Extraordinarily nice

[Chorus]
She's a killer queen
Gunpowder, gelatine
Dynamite with a laser beam
Guaranteed to blow your mind
(Pa-pa-pa-pa) Anytime
Ooh
Recommended at the price
Insatiable an appetite
Wanna try?
[Verse 2]
To avoid complications
She never kept the same address
In conversation
She spoke just like a baroness
Met a man from China
Went down to Geisha Minah (Ooh, ooh)
(Killer, killer, she's a killer queen)
Then again incidentally
If you're that way inclined

[Pre-Chorus]
Perfume came naturally from Paris (Naturally)
For cars, she couldn't care less
Fastidious and precise
[Chorus]
She's a killer queen
Gunpowder, gelatin
Dynamite with a laser beam
Guaranteed to blow your mind
(Pa-pa-pa-pa)
Anytime

[Guitar Solo]
[Bridge]
Drop of a hat she's as willing as
Playful as a pussy cat (Ooh)
Then momentarily out of action (Ooh)
Temporarily out of gas (Ta-taaa)
To absolutely drive you wild, wild
She's out to get you
[Chorus]
She's a killer queen
Gunpowder, gelatine
Dynamite with a laser beam (Pa-pa-pa-ra)
Guaranteed to blow your mind
Anytime
Ooh
Recommended at the price
Insatiable an appetite
Wanna try?
You wanna try73Embed"
Queen,75243,48951,563,Queen,https://images.genius.com/3262b1f5892bd23e7995b0929a8a1ee1.300x300x1.png,Another One Bites the Dust,https://genius.com/Queen-another-one-bites-the-dust-lyrics,794506,"Another One Bites the Dust Lyrics[Intro]
Ooh, let's go!

[Verse 1]
Steve walks warily down the street
With the brim pulled way down low
Ain't no sound but the sound of his feet
Machine guns ready to go
Are you ready? Hey, are you ready for this?
Are you hanging on the edge of your seat?
Out of the doorway the bullets rip
To the sound of the beat, yeah

[Chorus]
Another one bites the dust
Another one bites the dust
And another one gone, and another one gone
Another one bites the dust, yeah
Hey, I'm gonna get you too
Another one bites the dust
[Verse 2]
How do you think I'm going to get along
Without you, when you're gone
You took me for everything that I had
And kicked me out on my own
Are you happy, are you satisfied?
How long can you stand the heat?
Out of the doorway the bullets rip
To the sound of the beat
Look out
[Chorus]
Another one bites the dust
Another one bites the dust
And another one gone, and another one gone
Another one bites the dust
Hey, I'm gonna get you, too
Another one bites the dust


[Bridge]
Hey
Oh, take it
Bite the dust, hey
Another one bites the dust
Another one bites the dust, ow
Another one bites the dust, hey hey
Another one bites the dust, hey-eh-eh
Ooh
[Verse 3]
There are plenty of ways you can hurt a man
And bring him to the ground
You can beat him, you can cheat him, you can treat him bad
And leave him when he's down, yeah
But I'm ready, yes I'm ready for you
I'm standing on my own two feet
Out of the doorway the bullets rip
Repeating the sound of the beat
Oh yeah
[Chorus]
Another one bites the dust
Another one bites the dust
And another one gone, and another one gone
Another one bites the dust, yeah
Hey, I'm gonna get you, too
Another one bites the dust


[Outro]
Shoot out
Ay-yeah
Alright85Embed"
Queen,55045,8534,563,Queen,https://images.genius.com/26a564ca2e39ebffc9eb35be8d193576.300x300x1.jpg,We Will Rock You,https://genius.com/Queen-we-will-rock-you-lyrics,737336,"We Will Rock You Lyrics[Verse 1]
Buddy, you're a boy, make a big noise
Playing in the street
Gonna be a big man someday
You got mud on your face
You big disgrace
Kicking your can
All over the place, singing
[Chorus]
We will, we will rock you
We will, we will rock you
[Verse 2]
Buddy, you're a young man, hard man
Shouting in the street
Gonna take on the world someday
You got blood on your face
You big disgrace
Waving your banner
All over the place
[Chorus]
We will, we will rock you (Sing it out)
We will, we will rock you
[Verse 3]
Buddy, you're an old man, poor man
Pleading with your eyes
Gonna make you some peace someday
You got mud on your face
Big disgrace
Somebody better put you back
Into your place
[Chorus]
We will, we will rock you, sing it
We will, we will rock you, everybody
We will, we will rock you, hmm
We will, we will rock you, alright
[Guitar Solo]85Embed"
Queen,309595,321301,563,Queen,https://images.genius.com/6e2334bca2823193817c35826e8f6644.300x300x1.jpg,Radio Ga Ga,https://genius.com/Queen-radio-ga-ga-lyrics,594370,"Radio Ga Ga Lyrics[Intro]
(Radio)
(Radio)
[Verse 1]
I'd sit alone and watch your light
My only friend through teenage nights
And everything I had to know
I heard it on my radio
[Verse 2]
You gave them all those old time stars
Through wars of worlds invaded by Mars
You made 'em laugh, you made 'em cry
You made us feel like we could fly (Radio)
So don't become some background noise
A backdrop for the girls and boys
Who just don't know or just don't care
And just complain when you're not there

[Pre-Chorus]
You had your time, you had the power
You've yet to have your finest hour
Radio (Radio)

[Chorus]
All we hear is radio ga ga
Radio goo goo, radio ga ga
All we hear is radio ga ga
Radio blah blah
Radio, what's new?
Radio, someone still loves you
[Verse 3]
We watch the shows, we watch the stars
On videos for hours and hours
We hardly need to use our ears
How music changes through the years
Let's hope you never leave, old friend
Like all good things, on you we depend
So stick around 'cause we might miss you
When we grow tired of all this visual
[Pre-Chorus]
You had your time, you had the power
You've yet to have your finest hour
Radio (Radio)

[Chorus]
All we hear is radio ga ga
Radio goo goo, radio ga ga
All we hear is radio ga ga
Radio goo goo, radio ga ga
All we hear is radio ga ga
Radio blah blah
Radio, what's new?
Someone still loves you

[Bridge]
(Radio ga ga, radio ga ga)
(Radio ga ga, radio ga ga)
(Radio ga ga, radio ga ga)
[Outro]
You had your time, you had the power
You've yet to have your finest hour
Radio (Radio)45Embed"
Queen,73453,68732,563,Queen,https://images.genius.com/26a564ca2e39ebffc9eb35be8d193576.300x300x1.jpg,We Are the Champions,https://genius.com/Queen-we-are-the-champions-lyrics,518106,"We Are the Champions Lyrics[Verse 1]
I've paid my dues
Time after time
I've done my sentence
But committed no crime
And bad mistakes
I've made a few
I've had my share of sand kicked in my face
But I've come through
(And I need to go on and on, and on, and on)
[Chorus]
We are the champions, my friends
And we'll keep on fighting 'til the end
We are the champions
We are the champions
No time for losers
'Cause we are the champions
Of the world
[Verse 2]
I've taken my bows
And my curtain calls
You brought me fame and fortune and everything that goes with it
I thank you all
But it's been no bed of roses
No pleasure cruise
I consider it a challenge before the whole human race
And I ain't gonna lose
(And I need to go on and on, and on, and on)
[Chorus]
We are the champions, my friends
And we'll keep on fighting 'til the end
We are the champions
We are the champions
No time for losers
'Cause we are the champions
Of the world
[Outro]
We are the champions, my friends
And we'll keep on fighting 'til the end, oh
We are the champions
We are the champions
No time for losers
'Cause we are the champions...50Embed"
Queen,71762,21564,563,Queen,https://images.genius.com/3852401ae6c6d6a51aafe814d67199f0.300x300x1.jpg,The Show Must Go On,https://genius.com/Queen-the-show-must-go-on-lyrics,463052,"The Show Must Go On Lyrics[Verse 1]
Empty spaces, what are we living for?
Abandoned places, I guess we know the score, on and on
Does anybody know what we are looking for?
Another hero, another mindless crime
Behind the curtain, in the pantomime
Hold the line
Does anybody want to take it anymore?

[Chorus]
The show must go on
The show must go on, yeah
Inside my heart is breaking
My makeup may be flaking
But my smile, still, stays on
[Verse 2]
Whatever happens, I'll leave it all to chance
Another heartache, another failed romance, on and on
Does anybody know what we are living for?
I guess I'm learning
I must be warmer now
I'll soon be turning, round the corner now
Outside the dawn is breaking
But inside in the dark I'm aching to be free
[Chorus]
The show must go on
The show must go on
Inside my heart is breaking
My makeup may be flaking
But my smile, still, stays on

[Bridge]
My soul is painted like the wings of butterflies
Fairy tales of yesterday, grow but never die
I can fly, my friends
[Chorus]
The show must go on
The show must go on
I'll face it with a grin
I'm never giving in
On with the show

[Verse 3]
I'll top the bill
I'll overkill
I have to find the will to carry on
On with the show
Show must go on
Show must go on38Embed"
Queen,118908,171,563,Queen,https://images.genius.com/3b9ea86cc72615c328eab9198f4e7023.300x299x1.jpg,Somebody to Love,https://genius.com/Queen-somebody-to-love-lyrics,453825,"Somebody to Love Lyrics[Intro]
Can anybody find me
Somebody to love?

[Verse 1]
Ooh, each morning I get up I die a little
Can barely stand on my feet
Take a look at yourself in the mirror and cry
Take a look in the mirror and cry
Lord, what you're doin' to me? (Yeah, yeah)
I have spent all my years in believin' you
But I just can't get no relief, Lord

[Chorus]
Somebody (Somebody)
Ooh, somebody (Somebody)
Can anybody find me
Somebody to love?
Yeah

[Verse 2]
I work hard (He works hard) every day of my life
I work 'til I ache my bones
At the end (At the end of the day) I take home
My hard-earned pay all on my own
(Goes home, goes home on his own)
I get down (Down) on my knees (Knees) and I start to pray (Praise the Lord)
'Til the tears run down from my eyes, Lord
[Chorus]
Somebody (Somebody)
Ooh, somebody (Please)
Can anybody find me
Somebody to love?
Oh

[Bridge]
(He works hard) everyday (Everyday)
I try and I try and I try
But everybody wants to put me down
They say I'm goin' crazy
They say I got a lot of water in my brain
I got no common sense
(He's got) I got nobody left to believe
No, no, no, no

[Guitar solo]

[Chorus]
(Ooh, ooh, ooh, Lord)
Ooh somebody
Ooh (Somebody)
Anybody find me
Somebody to love
Can anybody find me
Someone to love?
[Verse 3]
Got no feel, I got no rhythm
I just keep losin' my beat (You just keep losing and losing)
I'm okay, I'm alright (He's alright, he's alright)
I ain't gonna face no defeat (Yeah, yeah)
I just gotta get out of this prison cell
(One day) Someday I'm gonna be free, Lord
[Outro]
Find me somebody to love
Find me somebody to love
Find me somebody to love
Find me somebody to love
Find me somebody to love
(Find me, find me)
Find me somebody to love (Find me)
Find me somebody to love
Find me somebody to love-ove-ove
(Ooh, find me, find me)
Find me somebody to love
(Somebody to love)
Find me somebody to love
Somebody (Somebody)
Somebody (Somebody)
Somebody (Find me)
(Somebody find me somebody to love)
Can anybody find me
Somebody to love?
(Find me somebody to love) Ooh
(Find me somebody to love)
Find me somebody
(Find me somebody to love)
Somebody, somebody, somebody to love
(Find me somebody to love)
Find me, find me
Find me, find me, find me
(Find me somebody to love)
Ooh, somebody to love
(Find me somebody to love)
Ooh, find me, find me
Find me somebody to love
(Find me somebody to love)
Anybody, anywhere, anybody
Find me somebody to love, love
Find me, find me, find me, find me60Embed"
