artist,id,lyrics_owner_id,primary_artist_id,primary_artist_name,song_art_image_thumbnail_url,title,url,pageviews,lyrics
Jhené Aiko,255886,227953,1020,Jhené Aiko,https://images.genius.com/cf972nzptjvdouuqoap2lhlpy.300x300x1.jpg,The Worst,https://genius.com/Jhene-aiko-the-worst-lyrics,2007093,"The Worst Lyrics[Verse 1]
Tell me whatcha say now
Tell me whatcha say?
Come again?
If you cannot stay down
Then you do not have to pretend
Like there is no way out
I shoulda never let you in
'Cause you got me face down

[Pre-Chorus 1]
And don't take this personal
But you're the worst
You know what you've done to me
And although it hurts, I know
I just can't keep runnin' away
(I can't keep runnin' away
I can't keep runnin' away
I can't keep runnin' away)

[Chorus]
I don't need you, I don't need you
I don't need you, I don't need you
But I want you
I don't mean to, I don't mean to
I don't mean to, I don't mean to
But I love you
[Verse 2]
Tell me whatcha say now
Tell me whatcha say?
You said that you would come again
You said that we would remain friends but
You know that I do not depend on
Nothing or no one
So why would you show up?
So uninvited then
Just change my mind like that

[Pre-Chorus 2]
Please don't take this personal
But you ain't shit
And you weren't special
'Til I made you so
You better act like you know
That I've been through worse than you
I just can't keep runnin' away
(I can't keep runnin' away
I can't keep runnin' away
I can't keep runnin' away)

[Chorus]
(But I don't need you)
I don't need you, I don't need you
I don't need you, I don't need you
(But I) But I want you
I don't mean to, I don't mean to
I don't mean to, I don't mean to
But I love you (It's lost in hope, aye-aye)
[Verse 3]
Everybody's like ""He's no item""
""Please don't like him""
""He don't wife 'em""
""He one nights 'em""
I never listen, no
I should have figured though
All that shit you was spittin', so unoriginal
But it was you, so I was with it
Then tell you the truth, wish we never did it
'Cause I usually do stick to the business
But you came out the blue and then you just flipped it
(God damn) God damn, baby, my mind's blown
Be forgettin' you live in a different time zone
I think I know what this is
It's just the time's wrong
And, yeah, I know what you did
But, baby, I'm grown
And my love is patient
And kind of shit
If this is real we can build
Through different types of shit
If you was really the realest
Wouldn't be fightin' it
I think your pride is just
[Bridge]
In the way
Funny how everything changed
Once you got all that you wanted
Nothing was ever the same

[Outro]
And though I don't need you, I don't need you
I don't need you, I don't need you
I still want you (Oh)
I don't mean to, I don't mean to
I don't mean to, I don't mean to
But I, but I love you
I don't need you, I don't need you
I don't need you, I don't need you
But I want you
I don't mean to, I don't mean to
I don't mean to, I don't mean to
But I love you931Embed"
Jhené Aiko,255867,227953,1020,Jhené Aiko,https://images.genius.com/cf972nzptjvdouuqoap2lhlpy.300x300x1.jpg,Stay Ready (What a Life),https://genius.com/Jhene-aiko-stay-ready-what-a-life-lyrics,1045832,"Stay Ready (What a Life) LyricsPart I: Stay Ready

[Verse 1: Jhene Aiko]
We do not exist in
Any other instant
Here in this dimension
You and I are meant to be
I have waited lifetimes to find you
Now that you're here
I can remind you
Of the things you've been dreaming
Times two
I promise you
If you just give me 24
Man, all I need is 24 hours
I promise you'll want plenty more
You've probably been waiting forever
So how does it sound:
Us on the ground
Giving you my love?

[Hook 1: Jhene Aiko]
There's no place quite like here
There's no better time than now
You gotta stay ready
There's no place quite like here
There's no better time than now
That's why I stay ready
[Verse 2: Kendrick Lamar]
Tell me find your spot with the warning that I might slip
And when you climb on top that's the ultimate road trip
Ride on me like your Pac got me thinkin' it's 96'
I can rap on some nineties shit, wrap your leggings around my hip
I'm so hip to it, tourists want to come speculate
But if I stay monogamous promise this kiss will always taste like candy
And, yeah, it's obvious momma now probably can't stand me
I'm sure they're tired of this look that you have when you're antsy
We gon' fuck around (Mmm), we gon' fuck around
And triple through triplets of babies right now
And that might break the record and no, that don't mean you're fertile
That means we're fucking reckless, plus we don't use protection
I find myself reading old text messages when I'm bored
We find ourselves sexting 'til that connection is restored
I know that sounds immature, but if we never grow up
Then I wish you good luck on the seats thats inside this Porsche

[Bridge: Jhene Aiko and Kendrick Lamar]
Come to me, come, come to me
Look at what you've done to me
You put a gun to me
Then you brought the sun to me
[Bridge: Kendrick Lamar]
Shine like blood diamonds
Learning to have patience only cause you are timeless
The universe energy doesn't lie
And this chemistry is infinity at a million times
I wrote a million rhymes describing your star power
And after 24 bars, you get 24 hours
[Hook 1: Jhene Aiko]
There's no place quite like here
There's no better time than now
You gotta stay ready
There's no place quite like here
There's no better time than now
That's why I stay ready

[Bridge: Jhene Aiko]
All that I know is right now
Nothing's for sure but, right now
Gotta get yours like, right now
All that I know is right now
Nothing's for sure but, right now
Gotta get yours like, right now

Part II: What a Life

All that I know is right now
Nothing's for sure but, right now
Gotta get yours like, right now

[Verse 3: Jhene Aiko]
I been through some shit man
But I be on my shit man
I decided
That what you give
Is what you're given
So I been tryna do it right
I been doin' like
Whatever gets me through the night
What a life
I'm steady always on the go
You steady always on the go
We steady losing all control
[Hook 2: Jhene Aiko]
What a life
What a life
What a life
What a life

[Verse 4: Jhene Aiko]
They say
The truth ain't pretty
But coming from that pretty mouth
The truth is fitting
'Cause you ain't never talkin' loud
And you know plenty
Yeah, you know what I'm talkin' bout
'Cause you just get me
Yeah, you so pretty
If everything is dipped in gold
Then, baby, it will never grow
Everything sweet ain't sugar coated

[Outro: Jhene Aiko]
What a life
What a life
What a life
What a life
What a life
What a life that I've been given
What a life
What a life that I've been living
What a life
What a life we die to live in
What a life222Embed"
Jhené Aiko,154566,177437,1020,Jhené Aiko,https://images.genius.com/cf972nzptjvdouuqoap2lhlpy.300x300x1.jpg,Comfort Inn Ending (Freestyle),https://genius.com/Jhene-aiko-comfort-inn-ending-freestyle-lyrics,888576,"Comfort Inn Ending (Freestyle) Lyrics[PART I]

One, two, one two…
Thought I told you not to trust these hoes
Say they love you, when you know they don’t
Say they will, but shit, you know they won’t
Yeah, you hear me, you don’t feel me, though
And you are not the only one…
You are not the only one…
You are not the only one…
You are not the only one…
Okay, fuck it
It was Dominik, David, Braden
All of them did the same to you
Marquis and Sean and Brian
All of them had they way with you
Ever so often you get lost and miss out on everything
Shout-out to Krissy
That’s my bitch ’cause she tells me everything
And I was not the only one
I was not the only one to you…
So I was the only lonely one…

Really, we had the perfect end…
That night we shared at the Comfort Inn…
We made love like the world would have ended…
If either of us had admitted..
We were in love…
So I was the only one…
And I should’ve never took you on a boat for your birthday
And I should’ve never fucked you on a boat on your birthday
And I never would’ve came into your house in the first place
If I would’ve known that you would hurt me like in the worst way
‘Cause that night turned into every weekend and
Every weekend turned to every evening
You took me out and left me in the deep end then
Quis found out and then I had to leave him
‘Cus I couldn’t be the one to hurt him
Plus I thought you were the one so it was worth it
But really we should’ve just ended it
That day I was at your crib when...
Your baby mama just burst in,damn

I was weak then and you knew it
I was so weak then and you proved it

[PART II]
‘Cus my brother was dying
And you gave me a shoulder to cry on
It was nothing, it’s nothing, it’s nothing, it’s nothing
If it's nothing, it’s nothing, it’s nothing, it’s nothing, it’s nothing
Then why’d you...
Then why’d you call it love?
Oh oh
And I was not only one who was hurting
And you were not the only one with the burdens
But if we’re nothing, we’re nothing, we’re nothing, we’re nothing, we’re nothing, we’re nothing
Why would you call this love when you knew that it wasn’t?
Why would you call it love when you knew that it wasn’t?
If this was not love then please tell me what was it
If this was not love then please tell me what was it

‘Cause when I met you at my favorite store
And I saw you working at the door ....217Embed"
Jhené Aiko,5182930,93685,1020,Jhené Aiko,https://images.genius.com/4f17a13ba4165ddc76084ecb0e7cd809.300x300x1.jpg,PU$$Y Fairy (OTW),https://genius.com/Jhene-aiko-pu-y-fairy-otw-lyrics,861021,"PU$$Y Fairy (OTW) Lyrics[Part I]

[Verse]
I can't wait 'til you come over, I'm not sober, so
You know how it's 'bout to go
'Cause I like to fuck when I'm drunk (Ayy)
I like to suck when I'm drunk (Ayy)
Come on, my baby, what's up? (Sup)
I need you to hurry up, I can't wait, I can't wait
Pussy fairy's on the way (I got pussy on the way)
Ooh, woah (Pussy on the way, put that pussy on my face)
(I got pussy on the way, pussy on the way)
(I got pussy on the way, pussy, pussy on the way)

[Part II]

[Intro]
Ooh-wee, yeah, yeah, yeah
Yeah, yeah, ah, yeah

[Verse]
I know you love fuckin' me (Fuckin' me, fuckin' me)
I can tell by the way you in love with me (Love with me)
You can't get enough of me, yeah
Well, I guess it's lookin' like you stuck with me
[Refrain]
'Cause I got you sprung off in the springtime
Fuck all your free time
You don't need no me-time
That's you and me time
We be gettin' so loud
That dick make my soul smile
That dick make me so damn proud
Now lay your head down on the pillow
Turn the lights down real low
I want you to say my name
Close your eyes and let your feels go
Now you're gettin' real close
Baby, I am on the way

[Pre-Chorus]
Now that I've got you right here
I won't let you down, down

[Chorus]
Don't be surprised, baby, it's just me (Just me)
Don't be surprised, boy, when I bust it wide
I hypnotize you with this pussy (Pussy)
Now you feel like you can fly

[Refrain]
I got you sprung off in the springtime
Fuck all your free time
You don't need no me-time
That's you and me time
We be gettin' so loud
That dick make my soul smile
That dick make me so proud, ooh, oh
Now lay your head down on the pillow
I'ma fuck you real slow
Need to hear you say my name
Close your eyes and let your feels go
Now you're gettin' real close
Baby, I am on the way
[Pre-Chorus]
Now that I've got you right here
I won't let you down, down

[Chorus]
Don't be surprised, baby, it's just me (Just me)
Don't be surprised, boy, when I bust it wide
I hypnotize you with this pussy (Pussy)
Now you feel like you can fly

[Outro]
I got you sprung off in the springtime
Fuck all your free time
You don't need no me-time
That's you and me time
We be gettin' so loud
That dick make my soul smile
That dick make me so proud, ooh, oh22Embed"
Jhené Aiko,219626,187199,1020,Jhené Aiko,https://images.rapgenius.com/2iygqkkk94md30w2kgpgrc88s.300x300x1.jpg,Bed Peace,https://genius.com/Jhene-aiko-bed-peace-lyrics,777423,"Bed Peace Lyrics[Verse 1: Jhene Aiko]
Wake up, wake up
Gotta get this paper, get this cake up
Gotta do my hair, gotta put on makeup
Gotta act like I care about this fake stuff
Straight up what a waste of my day
If I had it my way I'd roll out of bed
Say bout 2:30 mid day
Hit the blunt then, hit you up to come over to my place
You show up right away
We make love and then we fuck
And then you'd give me my space
Yeah

[Hook: Jhene Aiko]
What I am trying to say is
That love is ours to make so we should make it
Everything else can wait
The time is ours to take so we should take it

[Verse 2: Jhene Aiko]
Wake up, wake up, bake up
Gotta heat the vape up
Lets get faded
Gotta call your job tell em' you won't make it
Ain't nobody here baby lets get wasted
We should just get naked
Cause I be working hard and I know you be on that same shit
Every other day's a different game that you just can't win
I just want to ease your mind and make you feel all right
So go head tell your baby mama you gon be with me tonight
Right
[Hook: Jhené Aiko]
What I am trying to say is
(What I am trying to say is)
That love is ours to make so we should make it
(we should make it, we should make it)
Everything else can wait
(Everything else can wait)
The time is ours to take so we should take it

[Verse 3: Childish Gambino]
It's not love, but it's pretty close
Hot fudge and a little smoke
I didn't mean it means nothing to you
Hands locked on my black couch with nothing to do
Can't stop on cloud 20
Buried in the drugs, but the feels keeps coming
Finally stop crying, but your nose is still running
Wipe it on my shirt, (haha, on my sleeve)
You tell me that you wanna do it big
I love it when you say ""guess what?"" (What? What?)
Reading stories to some other nigga kid
And I wonder why I'm all messed up (up up up up)
Cause we gotta be responsible sometimes
Being a class act nevermind my alumni
I don't wanna be around a baby so dumb high
That I don't see the beauty of a momma on insides
Curled up with my head on your chest
It's the best remedy for the pain and the stress
If the world doesn't change then we'll never get dressed
It will be like this to the kiss of the death
Of my soul, bowl of the blue dream, no
Not a good team, once soul, two halves
No joke, who laughs?
Just us (Just us, just us)
[Verse 4: Jhene Aiko]
Okay, got this OJ and Jose
Mixed it up with that Rose
We gon' do this our own way
Alright, okay
What is it that you're smoking?
Piece it up with this peace and love
And this peace and love like the old days

[Hook: Jhene Aiko]
What I am trying to say is
(What I am trying to say is)
That love is ours to make so we should make it
(we should make it, we should make it)
Everything else can wait
(Everything else can wait)
The time is ours to take so we should take it

[Outro: Jhene Aiko]
We should stay right here
We should lay right here
Cause everything is okay right here
You should stay right here
We should lay right here
Cause everything is okay right here191Embed"
Jhené Aiko,5025192,498964,1020,Jhené Aiko,https://images.genius.com/e18fa9174d494972defa95467e09d035.300x300x1.png,None of Your Concern,https://genius.com/Jhene-aiko-none-of-your-concern-lyrics,727973,"None of Your Concern Lyrics[Intro: Jhené Aiko]
Oh yeah, oh yeah
Oh, yeah

[Verse 1: Jhené Aiko]
I've been contemplatin', meditatin'
Should've waited, should've never dated
You seem irritated, baby, why you never say it?
Isn't this worth saving?
I can feel you fading off
We're not gonna make it long
Guess you cannot take it
Guess it's worth sayin'

[Chorus: Jhené Aiko]
It's none of your concern anymore
None of your concern
Is it even worth it at all?
Is it even worth it?
Is it gonna work anymore?
Is it gonna work?
Am I being heard anymore?
Am I being heard? Nah, yeah

[Verse 2: Jhené Aiko]
I've been hearin' things and seeing things and so it seems you movin' on from me
Caught you on the scene with little miss thing, and trust me, she really don't want beef
That's besides the point, I'm disappointed as a homie, what is it you see?
I want better for you movin' forward, what's better for you than me?
[Chorus: Jhené Aiko & Ty Dolla $ign]
Guess that's none of my concern anymore
None of my concern (It ain't worth anymore)
It ain't even worth it no more
It ain't even worth it (It ain't worth it)
It don't even hurt anymore
It don't even hurt (It don't, don't hurt)
It ain't gonna work anymore
It ain't gonna work, yeah

[Verse 3: Jhené Aiko]
You've been hearin' things and seeing things and so it seems I'm movin' on my own
The audacity to question me, like you ain't leave me out here on my own
I was traumatized and suicidal, sick and tired, I am not to blame
Once I felt a way, but not today, I'm not afraid, now I can say
Get your bitch ass off of my phone, please leave me alone
I am not your girl anymore, you need to watch your tone
Don't worry about who it is I'm fuckin' or who I am lovin', just know that it is not you
This isn't up for discussion, I wish you good luck, man
When it comes to you

[Chorus: Jhené Aiko & Ty Dolla $ign]
It's none of my concern anymore
None of my concern (Anymore, anymore)
I know that I'm deserving of more
I know what I deserve (Anymore, anymore)
Not scared to be alone anymore
Not scared to be alone (Anymore, no, no)
It don't even hurt anymore
It don't even hurt
[Bridge: Jhené Aiko]
Burnt out
You've been on some bullshit
Burnt out
You moved to my city
Got turnt out
Everybody know now
Word's out, it turns out

[Verse 4: Big Sean, Ty Dolla $ign, Both]
Ha, ha, ha, ha, yeah
You know I had these issues when you met me (Ooh yeah)
Results of those post damages that I haven't dealt with
And I only want the best for you, movin' forward
But you backtracking with niggas that ain't shit for you, don't belong around your aura
You know there's not a day in these modern times
You haven't crossed my mind, we both crossed the line
Seems like I needed you more than I needed myself
Just like I always felt like cheatin' on you would be cheatin' myself
To me, that's just some dumb shit for you to say we done with
Tryna speak your heart, tryna make your mark
Then go deeper and make a scar
But every time I lay down I think about you naked
And if you find my replacement, how could you?
I made you cum nine times in one day
Your two lips should come in a vase, you rode my face
I realize you look as good as you taste, hmm (Yeah)
Fingers all in your mouth, I'm grabbin' you up and dickin' you down
I'm grabbin' your waist, your room is my only escape
I guess that's none of your concern21Embed"
Jhené Aiko,4535296,104344,1020,Jhené Aiko,https://images.genius.com/112f9671c51dd94e84e2e3d1ad7f92dd.300x300x1.jpg,Triggered (freestyle),https://genius.com/Jhene-aiko-triggered-freestyle-lyrics,699746,"Triggered (freestyle) Lyrics[Verse 1]
Go figure
You were the trigger
You brought me to an obstructed view
When you knew the picture was bigger
Who am I kiddin'?
Knew from the beginning
You'd ruin everything, you do it every time
You are my enemy, you are no friend of mine, muhfucker

[Chorus]
You muhfuckin' right
You muhfuckin' right, I'm bitter
You muhfuckin' right, I'm triggered
You muhfuckin' right, I...

[Verse 2]
Wanna fuck you right now
I just turned the lights out now
And you know when the sun go down
That's when it would all go down
Been a minute, been a while
Ain't let nobody hit it since you hit it
I know you always know what to do wit' it
But ain't no me and you without you in it
Damn, I'm 'bout to burn this bitch down
I think I need to lie down
'Cause I'm not tryna wild out now
But right now
[Verse 3]
Don't know what I'm capable of
Might fuck around and go crazy on cuz
Might fuck around, have to pay me in blood
This ain't the way that you want it
Might catch a case in this bitch
Don't let me catch you face-to-face in this bitch
Tryin' my hardest not to disrespect you
After what you did, man, what you expected?
You muhfucker

[Chorus]
You muhfuckin' right
You muhfuckin' right, I'm bitter
You muhfuckin' right, I'm triggered
You muhfuckin' right, I...

[Verse 4]
Tryna let the time fly (Yeah)
Tryna let the time go by
Tryna let the time heal all
Tryna let the time kill all
Of our memories
All you meant to me
All that history
All that's history
I'll calm down eventually
Fall back eventually, please
Call me back eventually
Fall back into me, yeah
Maybe I'm overreacting
Baby, I don't know what happened
You know all of my bad habits
You know it's hard for me to control that shit, man
'Cause when I get mad, I get big mad
Should have never did that, get back
'Bout to feel the wrath of a menace
In my bag, in my feelings
I'm a bad lil' bitch, and uh...
[Outro]
I'm triggered, when I see your face
Triggered, when I hear your name
Triggered, I am not okay, uh
You need to stay out my way
Triggered, when I see your face
Triggered, when I hear your name
Triggered, I am not okay (Yeah)
You need to stay out of my way
You need to stay out of my way (Yeah)
You need to stay out of my way, yeah
Oh oh-oh-oh, ayy, yeah31Embed"
Jhené Aiko,5297789,498964,1020,Jhené Aiko,https://images.genius.com/0f624d4e64dd55a96c09626a960e8fe3.300x300x1.jpg,B.S.,https://genius.com/Jhene-aiko-bs-lyrics,620212,"B.S. Lyrics[Intro: Jhené Aiko]
Yeah
Yeah
Uh
Back up on my b—
Done dealing with you
Yeah

[Chorus: Jhené Aiko]
Back up on my bullshit
Back up on the scene
Done dealing with you
Don't know how to deal with me
Done fuckin' with you, don't know how to love me
Done dealing with you, so I'm back

[Verse 1: Jhené Aiko]
It seem like I give so much and don't get nothin' back
I really thought it was love but you're so fuckin' whack
Always get caught up in love, but I am done with that
I can't get caught up in love, so now I'm—, yeah
Flexin' on my exes, in my Model X
Pretty little skinny, little bitty body model-esque
Some of y'all ain't never had no real bitch and it shows
I keep it one hunnid from my head down to my toes
Back up on my bullshit
Back up on the move
Touch down in my hometown, got nothing to lose
I am on my own now, I am in control now
I need you to go now, I can fix my own crown
[Chorus: Jhené Aiko]
Back up on my bullshit
Back up on the scene
Done dealing with you
Don't know how to deal with me
Done fuckin' with you, don't know how to love me
Done dealing with you, so I'm back, yeah (Bitch)

[Verse 2: H.E.R]
Seen you with your ex, I see you still about your old ways
Might just see him for the weekend, you say that's a cold play
I be feelin' triggered, I don't know how to let it go
Really you ain't shit and I know I'm too emotional, hey (Hey)
Puttin' me through it
He's the only thing that's been gettin' me through it
He be comin' through with it
And I hope you cool with it
I just met your roommate, put him on my to-do list
Doin' me
Back up on some new shit, everything in between
I'm out here, I'm gettin' stupid
I'm done bein' exclusive and—
You know the truth is that these niggas is useless
I'm back on my—

[Chorus: Jhené Aiko, H.E.R., Both]
Back up on my bullshit
Back up on the scene
Out here actin' foolish, like I'm seventeen
I just bought a new whip, don't need gasoline (Yeah)
I just seen your new bitch, it boost my self-esteem (Oh babe)
Back up on my bullshit
Back up on the scene
Done dealing with you
Don't know how to deal with me
Done fuckin' with you, don't know how to love me
Done dealing with you, so I'm back, yeah (Bitch)
[Outro: Jhené Aiko & H.E.R.]
Flex on my ex, in my model X
Flex on my ex, in my model X
Flex on my—, flex on my—
Flex on my—
You know I'm
Back up on my bullshit
I'm back up on the scene
Oh-oh-oh
Done dealing with you, so I'm back24Embed"
Jhené Aiko,3245119,104344,1020,Jhené Aiko,https://images.genius.com/141e4c27b06a4689f15cb0bcb0aa7668.300x300x1.jpg,Sativa,https://genius.com/Jhene-aiko-sativa-lyrics,584043,"Sativa Lyrics[Intro: Jhené Aiko & Swae Lee]
Yeah, oh, oh
Yeah

[Chorus: Swae Lee]
Why you make it so complicated?
Off the drink, we concentratin'
I know you won't leave me hangin'
Smokin' weed out the container
We spend cash for entertainment
There's more where that came from, that's all I'm sayin'
It's me and you and we makin' arrangements
It's you and me and we makin' arrangements

[Verse 1: Jhené Aiko]
Is it hot in here or is it just me?
I'm so high in here, been smokin' on this weed
Told 'em, ""Go on, take a shot on three""
Told 'em, ""Drinks is on me""
Yeah, the drinks are on me
I said now go and take a shot on me
Only drug a bitch is on is the tree
But I lasted ten rounds like a freak
Like a G

[Pre-Chorus: Jhené Aiko]
Get ready (oh, yes, I'm ready)
Now we're on (And if we're on)
I said I'm ready (I said I'm ready)
Hold the phone (please hold the phone)
Get ready (oh, please get ready)
I am on one (oh, I am on one)
Where you be at? (where you gon' be at?)
Later on (later on)
[Chorus: Swae Lee & Jhené Aiko]
Why you make it so complicated?
Off the drink, we concentratin'
I know you won't leave me hangin'
Smokin' weed out the container
We spend cash for our entertainment
There's more where that came from, that's all I'm sayin'
It's me and you and we makin' arrangements
It's you and me and we makin' arrangements

[Verse 2: Jhené Aiko]
I'll keep it simple, baby
I'ma keep it simple with you, baby
You know I don't ever play no games
You know I don't ever complicate it
Got me feelin' some type of way
Concentratin', concentratin' on the way
You keep the rhythm
Oh my God, I'm glad you came
You came through with that sativa
Indica be havin' me stuck
You know just how to keep me up
You know it, better believe it

[Pre-Chorus: Jhené Aiko]
Get ready (oh, yeah, I'm ready)
Now we're on (oh, we're on)
I said I'm ready (oh yeah, I'm ready)
Hold the phone (hold the phone)
Get ready (get ready)
I am on one (I am on one)
Where you be at? (where you gon' be at?)
Later on (later on, later on, oh)
[Chorus: Swae Lee & Jhené Aiko]
Why you make it so complicated?
Off the drink, we concentratin'
I know you won't leave me hangin'
Smokin' weed out the container
We spend cash for our entertainment
There's more where that came from, that's all I'm sayin'
It's me and you and we makin' arrangements
It's you and me and we makin' arrangements
Why you make it so complicated? (why you make it so complicated?)
Off the drink, we concentratin' (off the drink and we concentratin')
I know you won't leave me hangin' (I know, I know)
Smokin' weed out the container (we smoke, we smoke)
We spend cash for our entertainment (yeah, yeah, yeah)
There's more where that came from, that's all I'm sayin' (that's all I'm saying)
It's me and you and we makin' arrangements (me and you, me and you, me and you)
It's you and me and we makin' arrangements (you and me, you and me, you and me)

[Outro: Swae Lee]
Dive in that, I'ma really dive in that
Dive in that, mmm, I'ma dive in that
Dive in that, mmm, let me dive in that
Dive in that, mmm, I'm gon' dive in that
Dive in that34Embed"
Jhené Aiko,511556,217970,1020,Jhené Aiko,https://images.genius.com/7338cd2ea43e58c4ac27ed4e93b414b7.300x300x1.jpg,Promises,https://genius.com/Jhene-aiko-promises-lyrics,435552,"Promises Lyrics[Intro: Miyagi (Namiko)]
(Twinkle) Little (Star)
How I wonder what you (Are)
Sing it, Nami!

[Verse 1: Jhené Aiko]
I've been coming home late night
I've been sleeping past daylight
I'm waking up, you're not by my side
Baby, that ain't right
I wanna be there with you
I really do be missing you
Everything I do is for you
And I really do adore you
You're getting so big now
And you're making me so proud
'Cause you are such a star
And you know that you are
So every single little moment
I can't be there to hold your hand
I need for you to know that
I need for you to know that
Anything should happen, anything should happen
'Cause anything could, if anything should happen
Know that you'll be alright, know that you'll be alright
Just promise you'll be alright, promise you'll be alright
[Chorus 1: Jhené Aiko (Namiko)]
If anything (Alright, promise I'll be alright)
(Promise I'll be alright, promise I'll be alright)
If anything should happen (Promise I'll be alright)
(Promise I'll be alright, promise I'll be, promise I'll be alright)

[Verse 2: Jhené Aiko]
Swear that I can still feel you here
I just can't believe you're not here
I've been needing you
All I dream is you
I don't think I can make it
I don't think I can make it
But then I hear you say that
I bet not do nothing crazy
'Cause Nami really needs you
And I would never leave you
'Cause I am in the stars
And everywhere you are
And every single little moment
And every single bit of sunshine
Just know that I am right by your side
Know that you are right by my side
So I'm gonna make you so proud
And you don't ever have to worry 'bout me
No, you don't ever have to worry 'bout me
Promise I'll be alright, promise I'll be alright
Wish that you were here now
I'm missing you right here but
[Chorus 2: Jhené Aiko]
Promise I'll be alright, promise I'll be alright
Promise I'll be alright, promise I'll be, promise I'll
Promise I'll be alright, just know that I'll be alright
Know that I'll be alright, know that I'll be, know that I'll be alright

[Break: Jhené Aiko]
Alright
Alright, alright, alright
Alright, alright, alright

[Interlude: Jhené Aiko]
Everything is alright, everything's in your mind
And life is what you make it, life is what you make it
And anything can happen, anything can happen
But you just gotta get past it, you just gotta laugh at it
Anything can happen, you fall down get back up
And you better believe that nothing holding me back
So everything is alright, everything is alright
Everything is alright, promise I'll be
Promise you'll be, promise we'll be alright

[Outro: Namiko]
Hello, echo126Embed"
